File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
1448d3b5-7486-4e4e-8198-433850c929aa	C828.TCGA-YG-AA3O-06A-11D-A38G-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-YG-AA3O	TCGA-YG-AA3O-06A	Metastatic
91b1d39f-abff-4c26-a33b-ecd00c742c39	99c487da-c943-46f6-bb21-168984d92fbf_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-AAP0	TCGA-BF-AAP0-06A	Metastatic
1dd78d6e-685a-472e-8361-95e26dd61563	C828.TCGA-FS-A1ZP-06A-11D-A197-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZP	TCGA-FS-A1ZP-06A	Metastatic
f6755f29-944c-47c5-b8fd-6d394c8c1b8f	C828.TCGA-GF-A6C8-06A-12D-A30X-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GF-A6C8	TCGA-GF-A6C8-06A	Metastatic
f163acea-4bf9-4a58-82b1-8839715d89a3	C828.TCGA-EE-A2GB-06A-11D-A197-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2GB	TCGA-EE-A2GB-06A	Metastatic
e4b7f801-ad7d-42ff-b687-125fd98f6f67	C828.TCGA-XV-A9VZ-10A-01D-A38J-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-XV-A9VZ	TCGA-XV-A9VZ-10A	Blood Derived Normal
4850ee8d-a786-4856-b111-9dba5f6b054a	C828.TCGA-EB-A42Z-10A-01D-A24R-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A42Z	TCGA-EB-A42Z-10A	Blood Derived Normal
d5e7845b-7a64-4fb6-b76f-552c43dee1a9	C828.TCGA-EE-A2GT-06A-12D-A197-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2GT	TCGA-EE-A2GT-06A	Metastatic
99af620a-e3d9-4dba-9959-86b0d0740e0c	84e8cd2c-bed9-4a92-9fa5-36e1df73ed8f_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1IA	TCGA-DA-A1IA-06A	Metastatic
cdee2f26-31e1-481c-8654-f23f058306a6	C828.TCGA-EB-A24C-10A-01D-A199-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A24C	TCGA-EB-A24C-10A	Blood Derived Normal
ad4ca060-7f78-424b-ad70-b692f8174a75	C828.TCGA-GN-A4U5-01A-11D-A32N-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A4U5	TCGA-GN-A4U5-01A	Primary Tumor
ee1b5938-ffa3-4bac-ba5d-fb44d3d79f58	TCGA-D3-A1Q8-06A-11R-A18W-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A1Q8	TCGA-D3-A1Q8-06A	Metastatic
1f789ef3-5460-498c-909b-5b119bdd7c30	258fa338-c6e6-4c77-900f-08d90b063abc_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-IH-A3EA	TCGA-IH-A3EA-01A	Primary Tumor
17b36c35-ba4e-4f5f-96ea-baddeb3313b5	TCGA-EE-A29N-06A-12R-A18V-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A29N	TCGA-EE-A29N-06A	Metastatic
51ae88a2-cf86-4136-a369-ebf97daed389	C828.TCGA-RP-A695-10A-01D-A30X-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-RP-A695	TCGA-RP-A695-10A	Blood Derived Normal
36a6eda7-674a-4fe0-8be9-1ab821b7e7d0	TCGA-DA-A95W-06A-11R-A37G-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A95W	TCGA-DA-A95W-06A	Metastatic
02869e50-c4e1-44ab-90b2-dd151ab9aa34	C828.TCGA-DA-A1IC-06A-11D-A197-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1IC	TCGA-DA-A1IC-06A	Metastatic
445ceac7-44c1-439d-b761-be31847189fd	C828.TCGA-EB-A85I-01A-11D-A34U-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A85I	TCGA-EB-A85I-01A	Primary Tumor
898a26f2-b239-42df-803e-d3590ba5a34d	TCGA-D3-A2JE-06A-11R-A37G-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A2JE	TCGA-D3-A2JE-06A	Metastatic
a875ca73-5c99-472a-a218-fa96ed6b8b56	4c71d5eb-6b71-4fff-806d-c0e473c395ac_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-WE-A8ZO	TCGA-WE-A8ZO-06A	Metastatic
3d4a4717-f51b-499c-9910-4d0c102a6d18	TCGA-EB-A82B-01A-11R-A358-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A82B	TCGA-EB-A82B-01A	Primary Tumor
80765008-4b46-4e1c-baa1-30c9c332244c	C828.TCGA-EE-A29S-06A-11D-A197-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A29S	TCGA-EE-A29S-06A	Metastatic
cf7b69bb-3785-42c5-9d53-2b071f86747d	C828.TCGA-EE-A29L-10A-01D-A198-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A29L	TCGA-EE-A29L-10A	Blood Derived Normal
cbdb60cd-099f-4097-990d-ee9cbd5a3b30	TCGA-BF-AAP6-01A-11R-A404-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-AAP6	TCGA-BF-AAP6-01A	Primary Tumor
8bc2bb63-9405-43ec-baba-941021b38749	4d34f2ef-7f90-4a4c-817c-e9c6820254e1_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FW-A3R5	TCGA-FW-A3R5-06A	Metastatic
56d8c209-6069-4a89-81d8-fc44d0bab01e	C828.TCGA-FR-A69P-06A-21D-A30X-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FR-A69P	TCGA-FR-A69P-06A	Metastatic
bc1c9017-4ee1-4bf8-9ab5-8c4394868004	C828.TCGA-EE-A2MH-06A-11D-A197-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MH	TCGA-EE-A2MH-06A	Metastatic
e349cab0-a16d-4eca-9d72-82daf2f4c4b7	012060df-d8a7-4d91-8b8d-d8e14edf8558_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2GT	TCGA-EE-A2GT-06A	Metastatic
2ed4ba48-b506-478d-a137-de9b4da573e8	TCGA-YG-AA3P-06A-11R-A38N-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-YG-AA3P	TCGA-YG-AA3P-06A	Metastatic
a7876e37-c88e-400c-9cb9-62a45e87ad85	TCGA-GN-A26A-06A-11R-A18W-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A26A	TCGA-GN-A26A-06A	Metastatic
45bac5c4-aefb-46a3-8584-2e4c48905a77	C828.TCGA-YG-AA3O-10A-01D-A38J-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-YG-AA3O	TCGA-YG-AA3O-10A	Blood Derived Normal
9c25bd68-2a18-453e-99d9-a636072a025c	C828.TCGA-D3-A5GN-06A-11D-A27K-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A5GN	TCGA-D3-A5GN-06A	Metastatic
61d4c561-650b-4ffb-b374-c7f6f98b20e3	C828.TCGA-FS-A4FB-06A-11D-A25O-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A4FB	TCGA-FS-A4FB-06A	Metastatic
0fbe8dcc-88e3-43a2-8674-1ac37d3a3c18	C828.TCGA-D3-A3C8-06A-12D-A19A-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A3C8	TCGA-D3-A3C8-06A	Metastatic
8b496c13-a9a1-4906-8ce7-bd9ba0744109	f5ebe405-f09d-49c5-a245-ec549d197c26_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A3MO	TCGA-D3-A3MO-06A	Metastatic
871818ae-13d1-40ec-9391-f8f83ca64210	f1597a1b-c05a-4c11-a4e5-9d9cbb739c1d_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A4IQ	TCGA-EB-A4IQ-01A	Primary Tumor
06659ac2-957a-4d24-b5af-624f39a2ee88	7f174941-27d8-4800-b70e-c4f663ce97ef_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FR-A7U9	TCGA-FR-A7U9-06A	Metastatic
ba682938-b3ff-4df5-b9be-1ab188be4f98	C828.TCGA-D3-A3MU-06A-11D-A21A-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A3MU	TCGA-D3-A3MU-06A	Metastatic
edeebaaf-324d-4c65-bd9f-1439f6a617f6	C828.TCGA-RP-A693-10A-01D-A30X-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-RP-A693	TCGA-RP-A693-10A	Blood Derived Normal
ad7ce445-8621-4404-a163-f77765584ab5	C828.TCGA-EB-A430-01A-11D-A24R-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A430	TCGA-EB-A430-01A	Primary Tumor
1e17cc25-893e-4875-8668-4635a6f1c4fc	C828.TCGA-D3-A2JC-06A-11D-A19A-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A2JC	TCGA-D3-A2JC-06A	Metastatic
0c6744de-52b7-4ef2-8578-1c02806dd249	C828.TCGA-D9-A4Z5-01A-11D-A25O-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D9-A4Z5	TCGA-D9-A4Z5-01A	Primary Tumor
72fe9c32-ea4b-40ba-a7a8-a974af0cfdc2	ca20e5e8-d8d1-4b41-9211-df9ac328c7f5_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GF-A4EO	TCGA-GF-A4EO-06A	Metastatic
0aead907-937c-4998-9099-7288a1735e43	TCGA-D3-A8GR-06A-11R-A37G-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A8GR	TCGA-D3-A8GR-06A	Metastatic
752eb38b-a555-4899-8afe-672edd152404	C828.TCGA-DA-A1HW-10A-01D-A19A-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1HW	TCGA-DA-A1HW-10A	Blood Derived Normal
8764bb40-7dc8-43e9-b427-30b719b2a46d	C828.TCGA-D3-A8GQ-10A-01D-A375-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A8GQ	TCGA-D3-A8GQ-10A	Blood Derived Normal
967d9827-ed3e-4fb9-9a31-0ddfbb69362d	C828.TCGA-FS-A4FB-10B-01D-A25O-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A4FB	TCGA-FS-A4FB-10B	Blood Derived Normal
69bb496e-97f5-4025-a9ca-fe4d6db5b8f7	TCGA-DA-A3F8-06A-11R-A20E-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A3F8	TCGA-DA-A3F8-06A	Metastatic
e09a0f5f-60ba-4b0a-a227-8d67a7ed89b3	TCGA-ER-A19P-06A-11R-A18V-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19P	TCGA-ER-A19P-06A	Metastatic
d2125f3b-0048-4332-a35a-1e5c1dae7734	C828.TCGA-ER-A19D-06A-11D-A197-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19D	TCGA-ER-A19D-06A	Metastatic
28882f8c-3f9c-4d34-93f4-bfe432f1fb1d	C828.TCGA-D3-A5GS-06A-11D-A27K-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A5GS	TCGA-D3-A5GS-06A	Metastatic
2e65dcc4-973d-497e-86e4-3687ed1ac9aa	C828.TCGA-FS-A4FD-10B-01D-A25O-08.4_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A4FD	TCGA-FS-A4FD-10B	Blood Derived Normal
72e13377-f6b7-4678-9c91-6d84ee787356	C828.TCGA-FS-A1ZY-06A-11D-A197-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZY	TCGA-FS-A1ZY-06A	Metastatic
e5189195-fffc-4cbd-a4fd-873c1c387933	C828.TCGA-D3-A2JN-06A-11D-A196-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A2JN	TCGA-D3-A2JN-06A	Metastatic
ea671501-4f4c-4f51-ae77-2e78da4b16c0	5d9ee8ea-0c7c-4183-9fa3-5d7ef423fd7a_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FW-A5DX	TCGA-FW-A5DX-01A	Primary Tumor
8cb867f2-324b-4bd7-ad58-d5a5f887c1d6	C828.TCGA-ER-A19K-01A-21D-A197-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19K	TCGA-ER-A19K-01A	Primary Tumor
64d4ab73-9d44-4176-aa64-dfe9e18f01e5	778e5a10-2a05-4a08-9335-5a563d51f5e3_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A51H	TCGA-D3-A51H-06A	Metastatic
7988a960-d443-42f6-91f7-0b6d9106eb24	edc2a819-4d7e-40a9-b97d-538fea1b08f3_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZW	TCGA-FS-A1ZW-06A	Metastatic
8ebd870b-1263-4a93-b8e4-97ee0e8d406c	C828.TCGA-D3-A8GD-06A-11D-A372-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A8GD	TCGA-D3-A8GD-06A	Metastatic
d6d3bc12-5cb5-415c-93bb-07a61665d32c	C828.TCGA-EE-A2A6-06A-11D-A197-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2A6	TCGA-EE-A2A6-06A	Metastatic
1b6fc152-c078-4daa-bacd-83b4227eaa3a	C828.TCGA-FS-A4F8-06A-11D-A25O-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A4F8	TCGA-FS-A4F8-06A	Metastatic
8c9b5037-2f1c-4512-81ae-184c281074b8	TCGA-D3-A1Q7-06A-11R-A18W-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A1Q7	TCGA-D3-A1Q7-06A	Metastatic
0893b5e9-ab8c-49d8-ac33-44dc661462e6	803f38fb-e0d4-48b1-9e3e-af7edca1ef50_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-3N-A9WD	TCGA-3N-A9WD-06A	Metastatic
0dc17a98-7227-4253-9d8b-62ac2452b9db	24875b17-8db8-4081-a905-21ae00fe612a_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A5SH	TCGA-EB-A5SH-06A	Metastatic
6f39c23e-68cf-4af3-8799-b2980c5fa37f	TCGA-EB-A3Y6-01A-21R-A23A-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A3Y6	TCGA-EB-A3Y6-01A	Primary Tumor
6cec078f-18c2-47c7-9cb6-1fa848fec487	C828.TCGA-BF-AAOX-10A-01D-A39A-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-AAOX	TCGA-BF-AAOX-10A	Blood Derived Normal
95ee9f82-dd63-4648-95e6-1cfb38772b5c	C828.TCGA-EB-A4P0-10A-01D-A25O-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A4P0	TCGA-EB-A4P0-10A	Blood Derived Normal
0909f438-ca01-4f7c-a312-10ac58b7ac5a	02caee25-4cb7-4277-ba60-cf766a01cd15_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2GM	TCGA-EE-A2GM-06B	Metastatic
6bf029d1-9d9b-4222-b3aa-0c38207443a4	C828.TCGA-GN-A26D-10A-01D-A19A-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A26D	TCGA-GN-A26D-10A	Blood Derived Normal
bc77eb83-90f3-4e03-8314-e6b43a3142ae	C828.TCGA-FR-A44A-10A-01D-A24R-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FR-A44A	TCGA-FR-A44A-10A	Blood Derived Normal
49947652-a899-4149-87d3-fb194db32fd8	TCGA-EE-A3J5-06A-11R-A20E-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A3J5	TCGA-EE-A3J5-06A	Metastatic
492f2f67-f655-4810-bd8d-0ce7a42748c2	C828.TCGA-ER-A19G-06A-11D-A196-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19G	TCGA-ER-A19G-06A	Metastatic
e9c6dc8b-336a-47e9-8c3d-a555213fed6e	C828.TCGA-D3-A2JC-10A-01D-A19A-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A2JC	TCGA-D3-A2JC-10A	Blood Derived Normal
f3e4fa07-6250-4d88-ad38-51dfcbf35146	TCGA-ER-A194-01A-11R-A18X-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A194	TCGA-ER-A194-01A	Primary Tumor
738e25ae-4d94-4ca4-ae07-47cb13155d7e	cb3bac3b-7e30-4d13-85fb-77c36cbd8b44_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1HW	TCGA-DA-A1HW-06A	Metastatic
9b320625-7ceb-44e1-b5f4-845f45e4a9b3	C828.TCGA-EE-A29X-10A-01D-A198-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A29X	TCGA-EE-A29X-10A	Blood Derived Normal
6db6596d-491c-4feb-95d0-b482a398e30e	C828.TCGA-FS-A1ZS-10A-01D-A199-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZS	TCGA-FS-A1ZS-10A	Blood Derived Normal
91b4bd03-5118-4736-a9f2-fb75a8242566	TCGA-EE-A2ME-06A-11R-A18W-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2ME	TCGA-EE-A2ME-06A	Metastatic
36d3081b-9858-4db4-995e-5563237d8f85	C828.TCGA-XV-AB01-01A-12D-A401-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-XV-AB01	TCGA-XV-AB01-06A	Metastatic
83cce5f7-3685-4241-9b68-870b447ecc75	C828.TCGA-GF-A3OT-06A-23D-A23B-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GF-A3OT	TCGA-GF-A3OT-06A	Metastatic
44dcde19-9349-4b16-a8a0-944886304e6e	C828.TCGA-GN-A268-06A-11D-A196-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A268	TCGA-GN-A268-06A	Metastatic
a0ab5782-631a-460a-802e-07aded85ea78	C828.TCGA-D3-A3CC-06A-11D-A19A-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A3CC	TCGA-D3-A3CC-06A	Metastatic
c77ca1ad-cf61-474c-8dac-3021c2643f8c	TCGA-D3-A3MV-06A-11R-A21E-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A3MV	TCGA-D3-A3MV-06A	Metastatic
10383b37-3d02-45d2-85c1-790a41961ef4	C828.TCGA-EE-A2MC-06A-12D-A197-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MC	TCGA-EE-A2MC-06A	Metastatic
237ecd75-2734-465f-83e1-60b4f8fe2f61	C828.TCGA-DA-A1HY-10A-01D-A19A-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1HY	TCGA-DA-A1HY-10A	Blood Derived Normal
36c8487c-890d-4e57-9495-6e9170b55818	803d7eb1-5713-43ed-9af5-5739fa603a48_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2A0	TCGA-EE-A2A0-06A	Metastatic
d09d15b2-c110-4e24-af52-20a5d5d076ee	TCGA-EB-A5UM-01A-11R-A310-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A5UM	TCGA-EB-A5UM-01A	Primary Tumor
647cfda2-f1b9-487d-a8c5-e4e56d320263	C828.TCGA-EE-A2GN-06A-11D-A196-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2GN	TCGA-EE-A2GN-06A	Metastatic
7b01aba9-3091-4b3c-8cfe-8e94a81a2ee4	732c5001-9117-4cf7-93d0-9bab0e7110c2_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A2NB	TCGA-ER-A2NB-01A	Primary Tumor
30fe8f15-cf7a-4874-b212-2fb19ee8792c	9941aa7b-ff6a-4468-8854-4b66cbb8fa77_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A26A	TCGA-GN-A26A-06A	Metastatic
d2cc07bc-6391-4ecb-bbbe-94a4f9e5815a	TCGA-RP-A6K9-06A-41R-A358-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-RP-A6K9	TCGA-RP-A6K9-06A	Metastatic
5522b998-b5de-47fc-90f9-6efb4ce9c65e	C828.TCGA-EB-A44O-01A-11D-A25O-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A44O	TCGA-EB-A44O-01A	Primary Tumor
3efe2fb8-a533-4119-80c3-ae03177be9ab	C828.TCGA-EE-A3J8-10A-01D-A20D-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A3J8	TCGA-EE-A3J8-10A	Blood Derived Normal
d25f816d-7050-4cdf-9a6b-4afea92a34d7	TCGA-EB-A5UL-06A-11R-A310-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A5UL	TCGA-EB-A5UL-06A	Metastatic
f18cca8d-44cb-42a3-bf7a-e6efefea0dc3	TCGA-D3-A5GS-06A-11R-A27U-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A5GS	TCGA-D3-A5GS-06A	Metastatic
b1949035-ff3d-44d6-be4d-e375d84e2104	C828.TCGA-D3-A2JB-10A-01D-A198-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A2JB	TCGA-D3-A2JB-10A	Blood Derived Normal
334f18a4-8a32-431d-9743-c2f71e50f6ab	285d1de3-4611-493c-ae86-475722f3404c_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-XV-AAZV	TCGA-XV-AAZV-01A	Primary Tumor
6593cb57-d0df-4491-a8e1-5d35d0004e01	C828.TCGA-EB-A5SG-06A-11D-A30X-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A5SG	TCGA-EB-A5SG-06A	Metastatic
f88f29de-4a8f-4258-986e-c758139e5cde	C828.TCGA-DA-A1I5-10A-01D-A199-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1I5	TCGA-DA-A1I5-10A	Blood Derived Normal
7cba1029-e6cd-42db-a2b7-1ffe60433128	C828.TCGA-EB-A3HV-01A-11D-A21A-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A3HV	TCGA-EB-A3HV-01A	Primary Tumor
68221b1a-4716-4e46-a60a-619e49995d20	C828.TCGA-EE-A2MT-06A-11D-A197-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MT	TCGA-EE-A2MT-06A	Metastatic
cdcf8a96-cebc-4689-aa86-d7141cf82b4b	c32b2aff-46f9-4428-b0e2-f416423fb927_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-Z2-A8RT	TCGA-Z2-A8RT-06A	Metastatic
8548b192-c293-41a1-9477-482cf7ae4f65	C828.TCGA-GF-A6C9-06A-11D-A30X-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GF-A6C9	TCGA-GF-A6C9-06A	Metastatic
b60b6d32-99bc-4bee-a0a1-b8d16b5943c3	94d20006-0be7-4edd-aacb-583656348721_gdc_realn_rehead.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZJ	TCGA-FS-A1ZJ-06A	Metastatic
ab0b3f22-668b-413f-a9fd-b1c7ff558ca8	TCGA-WE-A8ZQ-06A-41R-A37G-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-WE-A8ZQ	TCGA-WE-A8ZQ-06A	Metastatic
4660fb63-fced-41b8-8209-0501af9bedd4	TCGA-EB-A82C-01A-11R-A358-13_mirna_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A82C	TCGA-EB-A82C-01A	Primary Tumor
33be79e5-0024-46ee-a8f4-ad387cf4b8e9	C828.TCGA-EE-A29N-06A-12D-A197-08.4_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A29N	TCGA-EE-A29N-06A	Metastatic
